CustomerID,Gender,Age,Age group,Annual Income ($),Spending Score (1-100),Profession,Work Experience,Work Level,No. of Family ,Familysize 
1678,Male,0,Teenager,"$126,060 ",92,Doctor,1,Entry Level,3,small Size
1679,Male,67,Senior,"$89,366 ",55,Healthcare,9,Mid Level,3,small Size
1680,Male,58,Senior,"$95,172 ",77,Healthcare,1,Entry Level,5,Mid Size
1681,Female,55,Senior,"$95,975 ",49,Executive,0,Entry Level,1,small Size
1682,Female,52,Senior,"$165,573 ",59,Healthcare,0,Entry Level,7,Large size
1683,Male,83,Senior,"$180,887 ",59,Entertainment,1,Entry Level,1,small Size
1684,Female,83,Senior,"$142,720 ",86,Executive,0,Entry Level,1,small Size
1685,Female,90,Senior,"$113,460 ",54,Lawyer,1,Entry Level,7,Large size
1686,Male,87,Senior,"$110,434 ",20,Artist,7,Mid Level,3,small Size
1687,Female,67,Senior,"$146,016 ",38,Artist,1,Entry Level,6,Mid Size
1688,Male,81,Senior,"$101,073 ",67,Executive,0,Entry Level,7,Large size
1689,Female,36,Adult,"$62,617 ",10,Artist,9,Mid Level,3,small Size
1690,Female,51,Senior,"$96,028 ",37,Artist,0,Entry Level,5,Mid Size
1691,Female,31,Adult,"$186,334 ",37,Artist,0,Entry Level,1,small Size
1692,Female,57,Senior,"$163,473 ",52,Artist,0,Entry Level,1,small Size
1693,Male,83,Senior,"$89,819 ",59,Artist,4,Entry Level,2,small Size
1694,Female,51,Senior,"$69,388 ",33,Engineer,3,Entry Level,4,Mid Size
1695,Female,15,Teenager,"$134,748 ",76,Marketing,1,Entry Level,6,Mid Size
1696,Female,18,Teenager,"$149,915 ",94,Doctor,14,Senior Level,1,small Size
1697,Female,88,Senior,"$104,098 ",48,Healthcare,1,Entry Level,6,Mid Size
1698,Male,70,Senior,"$80,160 ",10,Artist,8,Mid Level,5,Mid Size
1699,Male,9,Teenager,"$124,125 ",91,Artist,1,Entry Level,2,small Size
1700,Male,6,Teenager,"$170,226 ",31,Lawyer,0,Entry Level,3,small Size
1701,Female,8,Teenager,"$53,306 ",98,Engineer,0,Entry Level,2,small Size
1702,Male,55,Senior,"$103,933 ",31,Executive,6,Mid Level,3,small Size
1703,Female,69,Senior,"$85,401 ",10,Entertainment,4,Entry Level,6,Mid Size
1704,Female,18,Teenager,"$53,812 ",32,Homemaker,9,Mid Level,5,Mid Size
1705,Female,13,Teenager,"$60,771 ",50,Entertainment,1,Entry Level,7,Large size
1706,Female,69,Senior,"$56,398 ",75,Entertainment,8,Mid Level,3,small Size
1707,Female,69,Senior,"$171,118 ",91,Engineer,9,Mid Level,3,small Size
1708,Male,69,Senior,"$79,806 ",73,Healthcare,0,Entry Level,5,Mid Size
1709,Female,89,Senior,"$150,187 ",35,Healthcare,0,Entry Level,5,Mid Size
1710,Female,45,Adult,"$129,455 ",14,Lawyer,0,Entry Level,3,small Size
1711,Female,75,Senior,"$116,813 ",72,Entertainment,10,Senior Level,6,Mid Size
1712,Female,54,Senior,"$95,734 ",39,Homemaker,8,Mid Level,7,Large size
1713,Male,33,Adult,"$76,654 ",48,Artist,4,Entry Level,1,small Size
1714,Male,67,Senior,"$86,289 ",96,Artist,1,Entry Level,5,Mid Size
1715,Male,26,Teenager,"$176,147 ",19,Healthcare,0,Entry Level,1,small Size
1716,Female,5,Teenager,"$142,351 ",97,Entertainment,0,Entry Level,7,Large size
1717,Male,65,Senior,"$186,673 ",51,Doctor,1,Entry Level,1,small Size
1718,Female,94,Senior,"$131,521 ",62,Artist,0,Entry Level,6,Mid Size
1719,Female,95,Senior,"$50,223 ",15,Entertainment,8,Mid Level,1,small Size
1720,Female,48,Adult,"$74,308 ",23,Entertainment,1,Entry Level,2,small Size
1721,Female,41,Adult,"$155,881 ",22,Lawyer,0,Entry Level,7,Large size
1722,Female,92,Senior,"$168,303 ",16,Executive,9,Mid Level,4,Mid Size
1723,Male,44,Adult,"$182,748 ",58,Engineer,1,Entry Level,7,Large size
1724,Female,35,Adult,"$52,374 ",73,Artist,1,Entry Level,1,small Size
1725,Female,34,Adult,"$86,154 ",17,Doctor,1,Entry Level,2,small Size
1726,Female,52,Senior,"$163,612 ",51,Executive,0,Entry Level,5,Mid Size
1727,Female,64,Senior,"$64,756 ",17,Marketing,10,Senior Level,1,small Size
1728,Male,62,Senior,"$185,257 ",58,Artist,1,Entry Level,4,Mid Size
1729,Male,58,Senior,"$78,669 ",75,Artist,1,Entry Level,7,Large size
1730,Male,15,Teenager,"$164,520 ",47,Artist,1,Entry Level,7,Large size
1731,Female,65,Senior,"$92,135 ",49,Homemaker,6,Mid Level,4,Mid Size
1732,Male,20,Teenager,"$103,195 ",68,Doctor,0,Entry Level,7,Large size
1733,Female,21,Teenager,"$161,663 ",36,Executive,1,Entry Level,7,Large size
1734,Female,79,Senior,"$57,039 ",34,Artist,2,Entry Level,6,Mid Size
1735,Female,91,Senior,"$54,754 ",4,Artist,0,Entry Level,2,small Size
1736,Female,92,Senior,"$136,531 ",76,Engineer,1,Entry Level,4,Mid Size
1737,Male,62,Senior,"$120,838 ",79,Artist,1,Entry Level,4,Mid Size
1738,Male,94,Senior,"$127,927 ",48,Doctor,0,Entry Level,4,Mid Size
1739,Male,10,Teenager,"$164,214 ",77,Lawyer,0,Entry Level,4,Mid Size
1740,Female,53,Senior,"$145,498 ",66,Artist,8,Mid Level,4,Mid Size
1741,Male,7,Teenager,"$129,215 ",69,Entertainment,9,Mid Level,6,Mid Size
1742,Female,92,Senior,"$152,429 ",76,Entertainment,0,Entry Level,2,small Size
1743,Female,12,Teenager,"$89,252 ",31,Entertainment,0,Entry Level,5,Mid Size
1744,Female,31,Adult,"$147,447 ",23,Doctor,6,Mid Level,7,Large size
1745,Female,93,Senior,"$74,467 ",33,Lawyer,5,Mid Level,1,small Size
1746,Female,66,Senior,"$127,410 ",37,Engineer,8,Mid Level,2,small Size
1747,Male,49,Adult,"$91,290 ",44,Healthcare,7,Mid Level,7,Large size
1748,Female,64,Senior,"$92,812 ",97,Artist,5,Mid Level,7,Large size
1749,Female,27,Teenager,"$170,166 ",18,Artist,10,Senior Level,4,Mid Size
1750,Female,33,Adult,"$150,823 ",75,Artist,4,Entry Level,1,small Size
1751,Male,79,Senior,"$95,839 ",30,Executive,7,Mid Level,2,small Size
1752,Female,14,Teenager,"$60,175 ",60,Executive,9,Mid Level,7,Large size
1753,Female,22,Teenager,"$153,024 ",91,Artist,10,Senior Level,7,Large size
1754,Female,8,Teenager,"$116,858 ",67,Artist,5,Mid Level,7,Large size
1755,Female,6,Teenager,"$122,961 ",47,Doctor,8,Mid Level,2,small Size
1756,Male,81,Senior,"$141,471 ",45,Artist,8,Mid Level,6,Mid Size
1757,Male,69,Senior,"$76,155 ",14,Healthcare,8,Mid Level,7,Large size
1758,Male,0,Teenager,"$108,169 ",24,Executive,10,Senior Level,3,small Size
1759,Female,61,Senior,"$139,520 ",39,Artist,8,Mid Level,4,Mid Size
1760,Male,62,Senior,"$182,631 ",52,Artist,5,Mid Level,3,small Size
1761,Female,95,Senior,"$177,134 ",78,Healthcare,10,Senior Level,2,small Size
1762,Female,32,Adult,"$181,703 ",54,Lawyer,6,Mid Level,2,small Size
1763,Female,13,Teenager,"$61,917 ",16,Artist,7,Mid Level,2,small Size
1764,Female,1,Teenager,"$140,648 ",36,Executive,9,Mid Level,7,Large size
1765,Female,63,Senior,"$176,783 ",40,Doctor,9,Mid Level,4,Mid Size
1766,Male,75,Senior,"$59,741 ",67,Artist,10,Senior Level,5,Mid Size
1767,Female,43,Adult,"$156,567 ",89,Engineer,7,Mid Level,6,Mid Size
1768,Female,29,Teenager,"$110,309 ",21,Artist,6,Mid Level,2,small Size
1769,Female,82,Senior,"$111,077 ",55,Artist,9,Mid Level,7,Large size
1770,Female,87,Senior,"$170,333 ",96,Entertainment,4,Entry Level,2,small Size
1771,Male,66,Senior,"$183,339 ",39,Artist,7,Mid Level,4,Mid Size
1772,Female,99,Senior,"$84,167 ",46,Artist,10,Senior Level,7,Large size
1773,Female,54,Senior,"$184,815 ",50,Lawyer,6,Mid Level,3,small Size
1774,Female,49,Adult,"$122,556 ",74,Artist,9,Mid Level,7,Large size
1775,Female,60,Senior,"$174,768 ",66,Entertainment,9,Mid Level,2,small Size
1776,Male,75,Senior,"$172,309 ",82,Executive,4,Entry Level,1,small Size
1777,Male,77,Senior,"$117,920 ",4,Doctor,10,Senior Level,4,Mid Size
1778,Male,34,Adult,"$134,882 ",61,Artist,10,Senior Level,3,small Size
1779,Female,63,Senior,"$77,259 ",11,Lawyer,6,Mid Level,6,Mid Size
1780,Male,38,Adult,"$170,019 ",38,Artist,7,Mid Level,2,small Size
1781,Female,68,Senior,"$176,884 ",94,Engineer,10,Senior Level,2,small Size
1782,Female,80,Senior,"$106,709 ",93,Marketing,10,Senior Level,2,small Size
1783,Female,8,Teenager,"$168,723 ",31,Homemaker,7,Mid Level,2,small Size
1784,Female,86,Senior,"$90,228 ",68,Engineer,7,Mid Level,5,Mid Size
1785,Female,1,Teenager,"$89,473 ",85,Lawyer,10,Senior Level,4,Mid Size
1786,Male,56,Senior,"$131,911 ",42,Healthcare,7,Mid Level,7,Large size
1787,Female,14,Teenager,"$140,107 ",63,Marketing,6,Mid Level,6,Mid Size
1788,Female,4,Teenager,"$170,403 ",44,Artist,4,Entry Level,5,Mid Size
1789,Female,58,Senior,"$51,416 ",46,Other,7,Mid Level,5,Mid Size
1790,Female,6,Teenager,"$52,648 ",2,Artist,5,Mid Level,2,small Size
1791,Male,17,Teenager,"$125,471 ",48,Engineer,7,Mid Level,1,small Size
1792,Female,55,Senior,"$106,153 ",62,Artist,10,Senior Level,1,small Size
1793,Male,14,Teenager,"$124,785 ",28,Lawyer,7,Mid Level,2,small Size
1794,Female,22,Teenager,"$101,474 ",14,Homemaker,10,Senior Level,2,small Size
1795,Female,8,Teenager,"$141,359 ",65,Healthcare,4,Entry Level,5,Mid Size
1796,Female,70,Senior,"$57,596 ",96,Artist,4,Entry Level,1,small Size
1797,Female,67,Senior,"$78,489 ",81,Artist,7,Mid Level,5,Mid Size
1798,Male,50,Adult,"$112,957 ",71,Executive,5,Mid Level,3,small Size
1799,Male,72,Senior,"$82,377 ",37,Engineer,9,Mid Level,2,small Size
1800,Male,76,Senior,"$82,315 ",53,Engineer,6,Mid Level,1,small Size
1801,Male,80,Senior,"$93,253 ",51,Artist,4,Entry Level,5,Mid Size
1802,Male,20,Teenager,"$189,650 ",60,Lawyer,8,Mid Level,4,Mid Size
1803,Female,89,Senior,"$114,858 ",53,Artist,10,Senior Level,1,small Size
1804,Female,18,Teenager,"$62,151 ",18,Artist,8,Mid Level,2,small Size
1805,Female,75,Senior,"$135,159 ",12,Engineer,7,Mid Level,6,Mid Size
1806,Female,5,Teenager,"$126,263 ",55,Marketing,6,Mid Level,3,small Size
1807,Female,79,Senior,"$123,064 ",41,Artist,10,Senior Level,4,Mid Size
1808,Female,31,Adult,"$181,773 ",40,Healthcare,8,Mid Level,1,small Size
1809,Male,92,Senior,"$171,794 ",65,Artist,6,Mid Level,5,Mid Size
1810,Female,15,Teenager,"$156,339 ",27,Homemaker,6,Mid Level,2,small Size
1811,Male,94,Senior,"$65,483 ",84,Marketing,10,Senior Level,7,Large size
1812,Female,35,Adult,"$145,654 ",22,Executive,6,Mid Level,3,small Size
1813,Female,68,Senior,"$91,609 ",43,Entertainment,8,Mid Level,1,small Size
1814,Female,29,Teenager,"$53,002 ",73,Lawyer,5,Mid Level,5,Mid Size
1815,Male,87,Senior,"$115,699 ",61,Healthcare,9,Mid Level,1,small Size
1816,Male,33,Adult,"$149,609 ",44,Executive,9,Mid Level,2,small Size
1817,Female,29,Teenager,"$165,254 ",7,Executive,9,Mid Level,7,Large size
1818,Male,43,Adult,"$50,418 ",49,Healthcare,5,Mid Level,1,small Size
1819,Male,43,Adult,"$103,531 ",90,Artist,10,Senior Level,5,Mid Size
1820,Female,66,Senior,"$184,060 ",98,Artist,10,Senior Level,5,Mid Size
1821,Male,23,Teenager,"$75,961 ",70,Executive,5,Mid Level,7,Large size
1822,Male,87,Senior,"$174,163 ",28,Artist,4,Entry Level,2,small Size
1823,Female,81,Senior,"$105,255 ",54,Executive,8,Mid Level,3,small Size
1824,Male,42,Adult,"$51,860 ",4,Lawyer,4,Entry Level,5,Mid Size
1825,Female,32,Adult,"$185,218 ",83,Healthcare,4,Entry Level,6,Mid Size
1826,Male,7,Teenager,"$189,709 ",18,Artist,6,Mid Level,6,Mid Size
1827,Female,91,Senior,"$134,665 ",66,Artist,7,Mid Level,2,small Size
1828,Male,95,Senior,"$91,352 ",9,Doctor,7,Mid Level,3,small Size
1829,Female,10,Teenager,"$154,623 ",21,Artist,6,Mid Level,6,Mid Size
1830,Female,20,Teenager,"$113,767 ",88,Artist,6,Mid Level,2,small Size
1831,Male,5,Teenager,"$160,469 ",61,Lawyer,8,Mid Level,1,small Size
1832,Female,84,Senior,"$99,418 ",27,Artist,4,Entry Level,2,small Size
1833,Male,54,Senior,"$56,215 ",34,Healthcare,10,Senior Level,4,Mid Size
1834,Male,12,Teenager,"$55,639 ",63,Healthcare,8,Mid Level,1,small Size
1835,Female,90,Senior,"$62,504 ",99,Artist,10,Senior Level,4,Mid Size
1836,Female,19,Teenager,"$151,382 ",38,Lawyer,1,Entry Level,1,small Size
1837,Female,91,Senior,"$156,574 ",96,Marketing,0,Entry Level,7,Large size
1838,Female,90,Senior,"$60,998 ",35,Entertainment,1,Entry Level,7,Large size
1839,Female,60,Senior,"$108,509 ",36,Doctor,0,Entry Level,2,small Size
1840,Female,68,Senior,"$85,540 ",49,Homemaker,9,Mid Level,1,small Size
1841,Female,43,Adult,"$73,915 ",47,Artist,11,Senior Level,2,small Size
1842,Male,52,Senior,"$148,901 ",77,Healthcare,4,Entry Level,4,Mid Size
1843,Male,81,Senior,"$152,602 ",91,Entertainment,0,Entry Level,1,small Size
1844,Female,54,Senior,"$58,999 ",22,Entertainment,7,Mid Level,3,small Size
1845,Female,43,Adult,"$133,740 ",37,Artist,5,Mid Level,4,Mid Size
1846,Female,20,Teenager,"$113,217 ",41,Lawyer,9,Mid Level,1,small Size
1847,Female,71,Senior,"$60,209 ",46,Artist,1,Entry Level,3,small Size
1848,Female,26,Teenager,"$145,491 ",72,Entertainment,9,Mid Level,5,Mid Size
1849,Female,75,Senior,"$61,393 ",65,Doctor,7,Mid Level,5,Mid Size
1850,Female,52,Senior,"$133,252 ",55,Artist,1,Entry Level,1,small Size
1851,Female,40,Adult,"$187,234 ",14,Doctor,0,Entry Level,5,Mid Size
1852,Male,5,Teenager,"$145,563 ",60,Entertainment,9,Mid Level,6,Mid Size
1853,Female,46,Adult,"$165,810 ",38,Healthcare,3,Entry Level,5,Mid Size
1854,Male,98,Senior,"$125,181 ",30,Artist,0,Entry Level,7,Large size
1855,Female,84,Senior,"$56,809 ",96,Healthcare,1,Entry Level,2,small Size
1856,Male,35,Adult,"$69,419 ",68,Healthcare,9,Mid Level,1,small Size
1857,Female,78,Senior,"$70,689 ",54,Artist,1,Entry Level,4,Mid Size
1858,Male,64,Senior,"$55,011 ",53,Artist,1,Entry Level,7,Large size
1859,Female,98,Senior,"$87,955 ",79,Engineer,0,Entry Level,2,small Size
1860,Male,66,Senior,"$153,660 ",24,Healthcare,0,Entry Level,5,Mid Size
1861,Male,32,Adult,"$104,494 ",28,Healthcare,6,Mid Level,4,Mid Size
1862,Male,22,Teenager,"$184,443 ",44,Executive,3,Entry Level,7,Large size
1863,Female,17,Teenager,"$150,778 ",35,Entertainment,1,Entry Level,7,Large size
1864,Female,22,Teenager,"$88,729 ",81,Engineer,1,Entry Level,1,small Size
1865,Male,9,Teenager,"$151,902 ",18,Artist,0,Entry Level,2,small Size
1866,Male,24,Teenager,"$51,604 ",4,Artist,0,Entry Level,2,small Size
1867,Female,8,Teenager,"$157,316 ",75,Artist,9,Mid Level,3,small Size
1868,Female,52,Senior,"$125,508 ",15,Artist,1,Entry Level,6,Mid Size
1869,Male,62,Senior,"$186,157 ",54,Healthcare,1,Entry Level,1,small Size
1870,Female,37,Adult,"$169,381 ",45,Entertainment,0,Entry Level,4,Mid Size
1871,Male,68,Senior,"$110,195 ",47,Homemaker,9,Mid Level,2,small Size
1872,Female,63,Senior,"$81,199 ",80,Entertainment,1,Entry Level,2,small Size
1873,Female,15,Teenager,"$58,459 ",67,Executive,0,Entry Level,6,Mid Size
1874,Female,44,Adult,"$173,682 ",89,Artist,12,Senior Level,6,Mid Size
1875,Male,18,Teenager,"$162,983 ",16,Entertainment,0,Entry Level,6,Mid Size
1876,Male,30,Adult,"$94,480 ",1,Executive,0,Entry Level,4,Mid Size
1877,Female,69,Senior,"$168,710 ",80,Doctor,1,Entry Level,4,Mid Size
1878,Male,16,Teenager,"$150,193 ",83,Engineer,2,Entry Level,2,small Size
1879,Female,71,Senior,"$91,823 ",74,Artist,1,Entry Level,4,Mid Size
1880,Female,24,Teenager,"$173,091 ",24,Entertainment,6,Mid Level,2,small Size
1881,Male,57,Senior,"$102,692 ",94,Healthcare,0,Entry Level,2,small Size
1882,Male,97,Senior,"$156,812 ",77,Healthcare,0,Entry Level,6,Mid Size
1883,Male,68,Senior,"$51,468 ",48,Artist,0,Entry Level,3,small Size
1884,Female,11,Teenager,"$114,071 ",37,Healthcare,0,Entry Level,2,small Size
1885,Female,63,Senior,"$155,638 ",81,Other,1,Entry Level,4,Mid Size
1886,Male,68,Senior,"$129,971 ",61,Artist,8,Mid Level,3,small Size
1887,Female,69,Senior,"$104,160 ",77,Engineer,4,Entry Level,4,Mid Size
1888,Female,77,Senior,"$124,995 ",66,Healthcare,0,Entry Level,1,small Size
1889,Female,73,Senior,"$180,437 ",50,Entertainment,1,Entry Level,5,Mid Size
1890,Female,19,Teenager,"$134,644 ",96,Executive,1,Entry Level,2,small Size
1891,Female,1,Teenager,"$130,089 ",67,Artist,0,Entry Level,5,Mid Size
1892,Male,71,Senior,"$149,318 ",27,Artist,4,Entry Level,1,small Size
1893,Male,6,Teenager,"$125,591 ",79,Healthcare,8,Mid Level,6,Mid Size
1894,Female,68,Senior,"$173,047 ",17,Healthcare,0,Entry Level,3,small Size
1895,Female,39,Adult,"$61,298 ",91,Artist,0,Entry Level,5,Mid Size
1896,Male,75,Senior,"$132,993 ",55,Entertainment,8,Mid Level,2,small Size
1897,Female,65,Senior,"$72,313 ",36,Lawyer,1,Entry Level,5,Mid Size
1898,Female,30,Adult,"$84,885 ",9,Entertainment,6,Mid Level,5,Mid Size
1899,Male,46,Adult,"$126,228 ",95,Marketing,8,Mid Level,2,small Size
1900,Male,40,Adult,"$51,199 ",29,Executive,7,Mid Level,7,Large size
1901,Female,40,Adult,"$54,631 ",70,Artist,0,Entry Level,6,Mid Size
1902,Female,20,Teenager,"$131,810 ",16,Healthcare,5,Mid Level,7,Large size
1903,Male,88,Senior,"$138,482 ",59,Marketing,8,Mid Level,4,Mid Size
1904,Male,85,Senior,"$74,081 ",87,Healthcare,4,Entry Level,3,small Size
1905,Male,94,Senior,"$112,426 ",54,Engineer,9,Mid Level,6,Mid Size
1906,Female,52,Senior,"$164,038 ",53,Other,5,Mid Level,4,Mid Size
1907,Female,68,Senior,"$53,552 ",97,Marketing,7,Mid Level,6,Mid Size
1908,Male,15,Teenager,"$142,147 ",78,Artist,8,Mid Level,4,Mid Size
1909,Male,4,Teenager,"$180,324 ",41,Artist,9,Mid Level,2,small Size
1910,Male,59,Senior,"$149,067 ",78,Doctor,9,Mid Level,7,Large size
1911,Male,32,Adult,"$184,408 ",38,Entertainment,6,Mid Level,7,Large size
1912,Female,8,Teenager,"$59,116 ",45,Artist,10,Senior Level,6,Mid Size
1913,Female,92,Senior,"$174,786 ",94,Executive,4,Entry Level,3,small Size
1914,Male,9,Teenager,"$71,076 ",2,Artist,8,Mid Level,1,small Size
1915,Female,41,Adult,"$56,837 ",4,Healthcare,8,Mid Level,4,Mid Size
1916,Female,18,Teenager,"$134,752 ",47,Engineer,6,Mid Level,5,Mid Size
1917,Female,78,Senior,"$112,887 ",80,Entertainment,9,Mid Level,6,Mid Size
1918,Female,0,Teenager,"$73,128 ",74,Artist,7,Mid Level,5,Mid Size
1919,Female,11,Teenager,"$152,765 ",17,Healthcare,8,Mid Level,1,small Size
1920,Female,36,Adult,"$140,637 ",19,Executive,8,Mid Level,7,Large size
1921,Male,46,Adult,"$137,973 ",50,Healthcare,7,Mid Level,7,Large size
1922,Female,95,Senior,"$126,791 ",34,Artist,6,Mid Level,4,Mid Size
1923,Female,97,Senior,"$75,125 ",89,Executive,8,Mid Level,3,small Size
1924,Male,2,Teenager,"$101,718 ",11,Executive,8,Mid Level,3,small Size
1925,Female,94,Senior,"$69,654 ",30,Homemaker,4,Entry Level,4,Mid Size
1926,Female,0,Teenager,"$105,935 ",46,Doctor,4,Entry Level,5,Mid Size
1927,Male,3,Teenager,"$74,607 ",69,Healthcare,6,Mid Level,1,small Size
1928,Male,77,Senior,"$151,985 ",29,Healthcare,4,Entry Level,7,Large size
1929,Male,70,Senior,"$76,892 ",64,Executive,5,Mid Level,2,small Size
1930,Male,58,Senior,"$87,602 ",25,Executive,5,Mid Level,3,small Size
1931,Male,72,Senior,"$182,317 ",46,Healthcare,8,Mid Level,6,Mid Size
1932,Male,90,Senior,"$158,280 ",92,Executive,6,Mid Level,7,Large size
1933,Female,23,Teenager,"$59,905 ",79,Other,7,Mid Level,5,Mid Size
1934,Female,87,Senior,"$128,153 ",42,Artist,7,Mid Level,6,Mid Size
1935,Male,64,Senior,"$142,612 ",58,Doctor,4,Entry Level,6,Mid Size
1936,Female,15,Teenager,"$180,163 ",9,Doctor,10,Senior Level,7,Large size
1937,Female,14,Teenager,"$68,009 ",17,Artist,9,Mid Level,3,small Size
1938,Male,54,Senior,"$166,183 ",65,Artist,7,Mid Level,6,Mid Size
1939,Male,76,Senior,"$132,537 ",44,Doctor,5,Mid Level,3,small Size
1940,Female,76,Senior,"$146,308 ",49,Artist,5,Mid Level,1,small Size
1941,Female,52,Senior,"$63,454 ",38,Artist,5,Mid Level,5,Mid Size
1942,Male,96,Senior,"$110,519 ",6,Artist,9,Mid Level,4,Mid Size
1943,Female,55,Senior,"$66,728 ",50,Healthcare,10,Senior Level,5,Mid Size
1944,Female,54,Senior,"$170,638 ",64,Artist,4,Entry Level,5,Mid Size
1945,Male,19,Teenager,"$129,635 ",100,Artist,6,Mid Level,4,Mid Size
1946,Male,29,Teenager,"$133,587 ",74,Marketing,5,Mid Level,3,small Size
1947,Male,96,Senior,"$126,225 ",47,Engineer,7,Mid Level,4,Mid Size
1948,Female,20,Teenager,"$148,776 ",21,Artist,8,Mid Level,5,Mid Size
1949,Female,91,Senior,"$142,602 ",64,Lawyer,7,Mid Level,6,Mid Size
1950,Male,37,Adult,"$102,413 ",38,Healthcare,5,Mid Level,5,Mid Size
1951,Male,42,Adult,"$68,765 ",69,Entertainment,4,Entry Level,1,small Size
1952,Male,1,Teenager,"$57,522 ",75,Artist,10,Senior Level,5,Mid Size
1953,Female,58,Senior,"$149,237 ",80,Entertainment,8,Mid Level,6,Mid Size
1954,Female,42,Adult,"$184,844 ",24,Entertainment,6,Mid Level,1,small Size
1955,Female,48,Adult,"$131,656 ",45,Lawyer,9,Mid Level,6,Mid Size
1956,Female,11,Teenager,"$181,026 ",39,Marketing,6,Mid Level,2,small Size
1957,Male,59,Senior,"$101,698 ",87,Artist,9,Mid Level,3,small Size
1958,Female,45,Adult,"$152,560 ",32,Entertainment,9,Mid Level,2,small Size
1959,Male,73,Senior,"$142,502 ",97,Doctor,5,Mid Level,1,small Size
1960,Female,85,Senior,"$155,432 ",21,Engineer,4,Entry Level,6,Mid Size
1961,Female,70,Senior,"$108,544 ",49,Entertainment,4,Entry Level,5,Mid Size
1962,Female,52,Senior,"$106,530 ",46,Engineer,7,Mid Level,2,small Size
1963,Male,70,Senior,"$124,359 ",51,Homemaker,7,Mid Level,7,Large size
1964,Female,88,Senior,"$146,970 ",90,Artist,7,Mid Level,6,Mid Size
1965,Male,61,Senior,"$182,176 ",96,Artist,9,Mid Level,5,Mid Size
1966,Female,46,Adult,"$114,435 ",34,Artist,8,Mid Level,3,small Size
1967,Male,65,Senior,"$134,213 ",32,Homemaker,8,Mid Level,4,Mid Size
1968,Female,84,Senior,"$115,580 ",73,Entertainment,8,Mid Level,5,Mid Size
1969,Female,76,Senior,"$124,034 ",88,Executive,10,Senior Level,2,small Size
1970,Male,31,Adult,"$67,894 ",42,Doctor,9,Mid Level,1,small Size
1971,Male,55,Senior,"$107,099 ",89,Executive,4,Entry Level,6,Mid Size
1972,Male,45,Adult,"$140,263 ",88,Entertainment,10,Senior Level,5,Mid Size
1973,Male,98,Senior,"$104,249 ",12,Engineer,5,Mid Level,2,small Size
1974,Male,40,Adult,"$168,821 ",36,Executive,4,Entry Level,5,Mid Size
1975,Female,14,Teenager,"$153,145 ",59,Healthcare,8,Mid Level,6,Mid Size
1976,Female,41,Adult,"$128,960 ",43,Executive,9,Mid Level,4,Mid Size
1977,Male,60,Senior,"$127,438 ",82,Engineer,7,Mid Level,2,small Size
1978,Male,60,Senior,"$125,968 ",100,Lawyer,8,Mid Level,2,small Size
1979,Male,84,Senior,"$104,589 ",85,Artist,10,Senior Level,2,small Size
1980,Male,0,Teenager,"$165,321 ",93,Doctor,8,Mid Level,1,small Size
1981,Female,10,Teenager,"$86,925 ",76,Artist,7,Mid Level,2,small Size
1982,Female,62,Senior,"$149,797 ",19,Artist,5,Mid Level,6,Mid Size
1983,Male,33,Adult,"$137,094 ",68,Lawyer,4,Entry Level,1,small Size
1984,Female,52,Senior,"$55,395 ",41,Marketing,10,Senior Level,1,small Size
1985,Female,2,Teenager,"$153,622 ",51,Lawyer,6,Mid Level,6,Mid Size
1986,Male,27,Teenager,"$74,050 ",44,Entertainment,8,Mid Level,1,small Size
1987,Female,4,Teenager,"$68,094 ",61,Doctor,4,Entry Level,7,Large size
1988,Male,63,Senior,"$59,244 ",80,Artist,7,Mid Level,1,small Size
1989,Female,54,Senior,"$118,944 ",77,Artist,4,Entry Level,4,Mid Size
1990,Female,47,Adult,"$75,293 ",55,Doctor,6,Mid Level,7,Large size
1991,Female,30,Adult,"$166,983 ",69,Artist,7,Mid Level,3,small Size
1992,Female,97,Senior,"$129,444 ",96,Entertainment,5,Mid Level,6,Mid Size
1993,Male,94,Senior,"$181,183 ",24,Marketing,9,Mid Level,3,small Size
1994,Female,64,Senior,"$175,254 ",100,Artist,9,Mid Level,5,Mid Size
1995,Female,19,Teenager,"$54,121 ",89,Engineer,6,Mid Level,3,small Size
1996,Female,71,Senior,"$184,387 ",40,Artist,8,Mid Level,7,Large size
1997,Female,91,Senior,"$73,158 ",32,Doctor,7,Mid Level,7,Large size
1998,Male,87,Senior,"$90,961 ",14,Healthcare,9,Mid Level,2,small Size
1999,Male,77,Senior,"$182,109 ",4,Executive,7,Mid Level,2,small Size
2000,Male,90,Senior,"$110,610 ",52,Entertainment,5,Mid Level,2,small Size
